Frequency,Power
4.781033973412111663e+03,1.081062581770967518e+04
4.781122599704578533e+03,4.751465578731108508e+03
4.781211225997045403e+03,1.646299738586624926e+03
4.781299852289512273e+03,4.400537314318450626e+03
4.781388478581979143e+03,9.929194405197940796e+02
4.781477104874446013e+03,2.166826370241796667e+03
4.781565731166912883e+03,3.802303333387756538e+03
4.781654357459379753e+03,5.094458058918029565e+03
4.781742983751845713e+03,2.830357449216216992e+03
4.781831610044312583e+03,7.204447445440718184e+03
4.781920236336779453e+03,9.241360609041337739e+03
4.782008862629246323e+03,8.337468073521064071e+03
4.782097488921713193e+03,5.861048995719640516e+03
4.782186115214180063e+03,3.805882960015178924e+03
4.782274741506646933e+03,4.094636586619985792e+03
4.782363367799113803e+03,1.115983654496900044e+03
4.782451994091580673e+03,1.999369559206996882e+03
4.782540620384046633e+03,2.689772501258566535e+03
4.782629246676513503e+03,1.230248167172840567e+03
4.782717872968980373e+03,4.733390947124606100e+03
4.782806499261447243e+03,3.832513128630735082e+03
4.782895125553914113e+03,1.243050727965339502e+04
4.782983751846380983e+03,6.924168413279347988e+03
4.783072378138847853e+03,3.879902741586804495e+03
4.783161004431314723e+03,2.319088276065257560e+03
4.783249630723781593e+03,3.191329984806651737e+03
4.783338257016247553e+03,3.577290043429592515e+03
4.783426883308714423e+03,5.516915783069606732e+03
4.783515509601181293e+03,7.159311337198733781e+03
4.783604135893648163e+03,2.116703687053682188e+03
4.783692762186115033e+03,2.712692151778242987e+03
4.783781388478581903e+03,2.874339686318859094e+03
4.783870014771048773e+03,1.773413623041603569e+04
4.783958641063515643e+03,2.547382968057008839e+03
4.784047267355981603e+03,3.558780638318986348e+03
4.784135893648448473e+03,4.884520525407348941e+03
4.784224519940915343e+03,2.669186022822717860e+03
4.784313146233382213e+03,2.529220027719003156e+03
4.784401772525849083e+03,2.792775852955884147e+03
4.784490398818315953e+03,3.599745686212366309e+03
4.784579025110782823e+03,6.573070482891479514e+03
4.784667651403249693e+03,3.288234350040035679e+03
4.784756277695716562e+03,7.101721328877635642e+03
4.784844903988182523e+03,1.444180349215335627e+04
4.784933530280649393e+03,4.736473158126133967e+03
4.785022156573116263e+03,3.759942172396514707e+03
4.785110782865583133e+03,8.078714193760816670e+03
4.785199409158050003e+03,4.033232664568724886e+03
4.785288035450516873e+03,3.232042830490659526e+03
4.785376661742983742e+03,4.387015381710672955e+03
4.785465288035450612e+03,9.509759126603225923e+02
4.785553914327917482e+03,3.834061725944848149e+03
4.785642540620383443e+03,8.918514396599512111e+03
4.785731166912850313e+03,1.831736397959965689e+04
4.785819793205317183e+03,5.850224245405363945e+03
4.785908419497784053e+03,1.703284927644081790e+03
4.785997045790250922e+03,3.859177489590577352e+03
4.786085672082717792e+03,7.757352011426877652e+03
4.786174298375184662e+03,6.132044888039768921e+03
4.786262924667651532e+03,5.983592429330787127e+03
4.786351550960117493e+03,2.113157099017411383e+03
4.786440177252584363e+03,2.287362029959826032e+03
4.786528803545051233e+03,3.727828498400157059e+03
4.786617429837518102e+03,3.916775429218911995e+03
4.786706056129984972e+03,2.016233225723312717e+04
4.786794682422451842e+03,3.944723073959155045e+03
4.786883308714918712e+03,4.388898703461827608e+03
4.786971935007385582e+03,3.923748769447130599e+03
4.787060561299852452e+03,1.798370281917039392e+03
4.787149187592318412e+03,2.449029305200872386e+03
4.787237813884785282e+03,4.185172978591725951e+03
4.787326440177252152e+03,2.759869882414117455e+03
4.787415066469719022e+03,5.136270906013328386e+03
4.787503692762185892e+03,5.122418741182058511e+03
4.787592319054652762e+03,4.033099075806600922e+03
4.787680945347119632e+03,1.475422550829991815e+04
4.787769571639586502e+03,2.495859062792653731e+03
4.787858197932053372e+03,4.528205516942285612e+03
4.787946824224519332e+03,6.373218140592289274e+03
4.788035450516986202e+03,7.201746293309802240e+03
4.788124076809453072e+03,7.312465865835060868e+03
4.788212703101919942e+03,6.027951726267019694e+03
4.788301329394386812e+03,5.219369911526938267e+03
4.788389955686853682e+03,5.314467949205611148e+03
4.788478581979320552e+03,4.065182890977097486e+03
4.788567208271787422e+03,1.461616817837483904e+04
4.788655834564253382e+03,1.369696505975014406e+04
4.788744460856720252e+03,5.279241542204290454e+03
4.788833087149187122e+03,6.979553319020657000e+03
4.788921713441653992e+03,2.097597572031082564e+03
4.789010339734120862e+03,2.222973452658236965e+03
4.789098966026587732e+03,1.865337655421462387e+03
4.789187592319054602e+03,3.092484932274026960e+03
4.789276218611521472e+03,2.236468044721411388e+03
4.789364844903988342e+03,2.485379305293478865e+03
4.789453471196454302e+03,2.418469132925304166e+03
4.789542097488921172e+03,1.735629025958169586e+04
4.789630723781388042e+03,3.632482304775323428e+03
4.789719350073854912e+03,7.670590658314614302e+03
4.789807976366321782e+03,2.543565820930832615e+03
4.789896602658788652e+03,4.243453234342617179e+03
4.789985228951255522e+03,4.487866816766577358e+03
4.790073855243722392e+03,2.578536532196335429e+03
4.790162481536189262e+03,3.607281265689241081e+03
4.790251107828655222e+03,4.666427446441242864e+03
4.790339734121122092e+03,3.097791318804972889e+03
4.790428360413588962e+03,5.070073580591201790e+03
4.790516986706055832e+03,2.016773554162911751e+04
4.790605612998522702e+03,2.429567337568963922e+03
4.790694239290989572e+03,4.519663774933619607e+03
4.790782865583456442e+03,3.528391741548149184e+03
4.790871491875923311e+03,5.448189708122455158e+03
4.790960118168389272e+03,1.451934544907370309e+03
4.791048744460856142e+03,6.217539240220485226e+03
4.791137370753323012e+03,3.305759602582896150e+03
4.791225997045789882e+03,2.779903395485229794e+03
4.791314623338256752e+03,4.237765365622606623e+03
4.791403249630723622e+03,1.406933596326088627e+04
4.791491875923190491e+03,1.581253714927373221e+04
4.791580502215657361e+03,3.352931148869590288e+03
4.791669128508124231e+03,5.512200939071476569e+03
4.791757754800590192e+03,2.032699633734655436e+03
4.791846381093057062e+03,8.896035038025361246e+02
4.791935007385523932e+03,3.107959505603555499e+03
4.792023633677990802e+03,6.163575699721253613e+02
4.792112259970457671e+03,2.598723483739122457e+03
4.792200886262924541e+03,2.545508300942900860e+03
4.792289512555391411e+03,5.928987030399031937e+03
4.792378138847858281e+03,2.020875559728230655e+04
4.792466765140325151e+03,1.197843241873469742e+04
4.792555391432791112e+03,4.544038753693389481e+03
4.792644017725257982e+03,5.548011296341702291e+03
4.792732644017724851e+03,5.058532062963695353e+03
4.792821270310191721e+03,1.092069188557807820e+03
4.792909896602658591e+03,4.414108582986778856e+03
4.792998522895125461e+03,1.369503342215209841e+03
4.793087149187592331e+03,2.906790990114733631e+03
4.793175775480059201e+03,4.625843151070454951e+03
4.793264401772525162e+03,1.758747547739241099e+03
4.793353028064992031e+03,1.736938986026998100e+04
4.793441654357458901e+03,6.737482943946639352e+03
4.793530280649925771e+03,3.345715320917384361e+03
4.793618906942392641e+03,3.662525105321355113e+03
4.793707533234859511e+03,2.010578699625244781e+03
4.793796159527326381e+03,1.485802357960998734e+03
4.793884785819793251e+03,4.610404086513272887e+03
4.793973412112260121e+03,4.357290966745041260e+03
4.794062038404726081e+03,2.932694133887123371e+03
4.794150664697192951e+03,7.415770196673581268e+03
4.794239290989659821e+03,7.089971140005310190e+03
4.794327917282126691e+03,1.629047042102961677e+04
4.794416543574593561e+03,6.327114902334590624e+03
4.794505169867060431e+03,3.747773556396912227e+03
4.794593796159527301e+03,3.551464638288509832e+03
4.794682422451994171e+03,2.545353393960745962e+03
4.794771048744461041e+03,1.063184280495767553e+03
4.794859675036927001e+03,3.059986130291530117e+03
4.794948301329393871e+03,1.374915970292069687e+03
4.795036927621860741e+03,1.908513510117350506e+03
4.795125553914327611e+03,1.077083790074292119e+04
4.795214180206794481e+03,1.086086931395679858e+04
4.795302806499261351e+03,1.320211782332467010e+04
4.795391432791728221e+03,3.392474538543928702e+03
4.795480059084195091e+03,3.307952556581649333e+03
4.795568685376661051e+03,1.836076268547821428e+03
4.795657311669127921e+03,3.190044959894773910e+03
4.795745937961594791e+03,2.057159896120201665e+03
4.795834564254061661e+03,1.929216336412394412e+03
4.795923190546528531e+03,8.006030054759119594e+03
4.796011816838995401e+03,3.594056518160221913e+03
4.796100443131462271e+03,4.502274980281712487e+03
4.796189069423929141e+03,1.587923464034619246e+04
4.796277695716396011e+03,4.613779826057353603e+03
4.796366322008861971e+03,1.656742735444029677e+03
4.796454948301328841e+03,4.177299386913708076e+03
4.796543574593795711e+03,7.133041858112555929e+03
4.796632200886262581e+03,3.025451084222299869e+02
4.796720827178729451e+03,4.873517289028331106e+03
4.796809453471196321e+03,3.223987683170552373e+03
4.796898079763663191e+03,1.607610650461141176e+03
4.796986706056130060e+03,2.108592522583564914e+03
4.797075332348596930e+03,7.821390391118130538e+03
4.797163958641062891e+03,1.730515264092897633e+04
4.797252584933529761e+03,8.044257077785196998e+03
4.797341211225996631e+03,4.447325732640637398e+03
4.797429837518463501e+03,1.589811067089851122e+03
4.797518463810930371e+03,4.414466453437644304e+03
4.797607090103397240e+03,4.405151761344376609e+03
4.797695716395864110e+03,1.072213629244979757e+03
4.797784342688330980e+03,3.094726922987845228e+03
4.797872968980796941e+03,8.628833466359130398e+03
4.797961595273263811e+03,1.708819978003322603e+03
4.798050221565730681e+03,9.552806144484582546e+03
4.798138847858197551e+03,9.271267598878279387e+03
4.798227474150664420e+03,7.511884308266570770e+03
4.798316100443131290e+03,3.984378462175472123e+03
4.798404726735598160e+03,4.571359205753191418e+03
4.798493353028065030e+03,6.433933814752341277e+03
4.798581979320531900e+03,3.118395547408095808e+03
4.798670605612997861e+03,4.149558258970287170e+03
4.798759231905464731e+03,5.228909964167567523e+03
4.798847858197931600e+03,3.316322464114042759e+03
4.798936484490398470e+03,1.697886022179288148e+03
4.799025110782865340e+03,1.384271666155952516e+04
4.799113737075332210e+03,1.310789202517087870e+04
4.799202363367799080e+03,7.482906964672723916e+03
4.799290989660265950e+03,1.011356098342948280e+04
4.799379615952732820e+03,4.689690065063572547e+03
4.799468242245198780e+03,8.236294260248922001e+03
4.799556868537665650e+03,6.475224067546910192e+03
4.799645494830132520e+03,6.553968315275306850e+03
4.799734121122599390e+03,4.735071159944260216e+03
4.799822747415066260e+03,1.015084002046855858e+04
4.799911373707533130e+03,8.293977504149945162e+03
4.800000000000000000e+03,9.264237241249169529e+03
4.800088626292466870e+03,7.784814784942054757e+03
4.800177252584933740e+03,1.073400463761003084e+04
4.800265878877399700e+03,3.654986422893810413e+03
4.800354505169866570e+03,7.405213081943044926e+03
4.800443131462333440e+03,5.392930523758036543e+03
4.800531757754800310e+03,7.464049929880096897e+03
4.800620384047267180e+03,3.746751648626689075e+03
4.800709010339734050e+03,9.358625901091449123e+03
4.800797636632200920e+03,6.303085300905995609e+03
4.800886262924667790e+03,9.934117575003343518e+03
4.800974889217133750e+03,1.449667581811601667e+04
4.801063515509600620e+03,1.179419700009967073e+03
4.801152141802067490e+03,3.776444079941107702e+03
4.801240768094534360e+03,5.002007567572506559e+03
4.801329394387001230e+03,4.591874936602222078e+03
4.801418020679468100e+03,3.611480129403129922e+03
4.801506646971934970e+03,4.640979238280444406e+03
4.801595273264401840e+03,4.953787969175201397e+03
4.801683899556868710e+03,2.639276802133876117e+03
4.801772525849334670e+03,6.566719912991058663e+03
4.801861152141801540e+03,5.225092862870837052e+03
4.801949778434268410e+03,4.631439253297218784e+03
4.802038404726735280e+03,2.116194719019482363e+03
4.802127031019202150e+03,7.113863533833152360e+03
4.802215657311669020e+03,1.908271073249185520e+03
4.802304283604135890e+03,9.735364060512118840e+02
4.802392909896602760e+03,3.442495513263964313e+03
4.802481536189069629e+03,1.976605371283100112e+03
4.802570162481535590e+03,1.921498308148545448e+03
4.802658788774002460e+03,3.918995872734413297e+03
4.802747415066469330e+03,7.200098808133304374e+03
4.802836041358936200e+03,1.262348300599364302e+04
4.802924667651403070e+03,3.736391263624563180e+03
4.803013293943869940e+03,2.648247274482255307e+03
4.803101920236336809e+03,2.285450182999861227e+03
4.803190546528803679e+03,2.654769286566073788e+03
4.803279172821269640e+03,4.836626032930091242e+03
4.803367799113736510e+03,6.856948723959811787e+02
4.803456425406203380e+03,4.770773188338314867e+03
4.803545051698670250e+03,3.180178316409100262e+03
4.803633677991137120e+03,1.549237164797790456e+03
4.803722304283603989e+03,2.062956914655105265e+03
4.803810930576070859e+03,1.037587834415773978e+04
4.803899556868537729e+03,6.025839497365339412e+03
4.803988183161004599e+03,2.263450003557244145e+03
4.804076809453470560e+03,6.200135580727223896e+03
4.804165435745937430e+03,6.608256193038183710e+02
4.804254062038404300e+03,2.337884936071694938e+03
4.804342688330871169e+03,2.209382036746053927e+03
4.804431314623338039e+03,1.156150533730935877e+03
4.804519940915804909e+03,2.138333851163846248e+03
4.804608567208271779e+03,3.293440149970728726e+03
4.804697193500738649e+03,7.958556794974462719e+03
4.804785819793205519e+03,6.774587039098170862e+03
4.804874446085671480e+03,7.503813120426604655e+03
4.804963072378138349e+03,2.055797133404787928e+03
4.805051698670605219e+03,2.102500154642954385e+03
4.805140324963072089e+03,2.429611921663900375e+03
4.805228951255538959e+03,2.872237021446173003e+03
4.805317577548005829e+03,1.520570179940702928e+03
4.805406203840472699e+03,4.373979981084929022e+03
4.805494830132939569e+03,4.946104373595208926e+03
4.805583456425405529e+03,5.734325653239327949e+03
4.805672082717872399e+03,1.030545676890594950e+04
4.805760709010339269e+03,4.215259009176144900e+03
4.805849335302806139e+03,3.797556954653227876e+03
4.805937961595273009e+03,2.833303137155547574e+03
4.806026587887739879e+03,3.173586711530316734e+03
4.806115214180206749e+03,4.573045099603311428e+03
4.806203840472673619e+03,6.750619791102101317e+02
4.806292466765140489e+03,2.260897776201306442e+03
4.806381093057606449e+03,2.849785708450893708e+03
4.806469719350073319e+03,3.588352904243901776e+03
4.806558345642540189e+03,4.238025616211086344e+03
4.806646971935007059e+03,1.000632356866722148e+04
4.806735598227473929e+03,1.701131425563105495e+03
4.806824224519940799e+03,4.340240987353226956e+03
4.806912850812407669e+03,2.454542087877808854e+02
4.807001477104874539e+03,2.159855239581662772e+03
4.807090103397341409e+03,2.888578690697511320e+03
4.807178729689807369e+03,6.890358135030936637e+02
4.807267355982274239e+03,4.820496466469659936e+03
4.807355982274741109e+03,4.780759098499631364e+03
4.807444608567207979e+03,1.678216214260628476e+03
4.807533234859674849e+03,7.227857988516790101e+03
4.807621861152141719e+03,1.144515253908259365e+04
4.807710487444608589e+03,5.019085159325240966e+03
4.807799113737075459e+03,3.242066211533098794e+03
4.807887740029541419e+03,8.321956397445659377e+02
4.807976366322008289e+03,9.432659948730007500e+02
4.808064992614475159e+03,1.615767610826133023e+03
4.808153618906942029e+03,5.749167555181101079e+02
4.808242245199408899e+03,1.184806529709833057e+03
4.808330871491875769e+03,2.306678147213952343e+03
4.808419497784342639e+03,1.844753821198567039e+03
4.808508124076809509e+03,1.032796927639394380e+04
4.808596750369276378e+03,8.491666557146334526e+03
4.808685376661742339e+03,2.732290258733630708e+03
4.808774002954209209e+03,2.283230188431634815e+03
4.808862629246676079e+03,1.287451761224857364e+03
4.808951255539142949e+03,3.032942462967088886e+03
4.809039881831609819e+03,2.034551209865557439e+03
